chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab1,Bab 1: Nombor Nisbah | Chapter 1: Rational Numbers,1-1-integer,1.1 Integer | 1.1 Integers,summary,"Integer ialah nombor bulat yang mempunyai tanda positif atau negatif, termasuk sifar.","Integers are whole numbers with positive or negative signs, including zero.",,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,summary,Perimeter ialah jumlah panjang sempadan mengelilingi suatu kawasan tertutup.,Perimeter is the total boundary length enclosing a closed shape.,,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,fact,"Perimeter diukur dalam unit panjang seperti cm, m, km.","Perimeter is measured in linear units like cm, m, km.",,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,fact,Perimeter bentuk gabungan dihitung dengan menambah panjang sisi terluar.,Perimeter of composite shapes is found by adding outer boundary lengths.,,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,person,Pelopor pengiraan perimeter dan ukuran tanah purba.,Pioneer of perimeter calculation and land surveying.,,,,,,Scribe Ahmes,Ahli Matematik / Mathematician
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,multiple_choice,Cari perimeter sebuah segi empat sama dengan panjang sisi 5 cm. / Find the perimeter of a square with side length 5 cm.,,20 cm,25 cm,10 cm,15 cm,Jawapan / Answer: 20 cm. Cara / Method: Tambah semua panjang sisi dengan unit yang sama untuk mendapatkan perimeter. / Add all side lengths in the same unit to obtain the perimeter. Oleh itu / Therefore: 20 cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,multiple_choice,Sebuah segi empat tepat berukuran 8 cm panjang dan 3 cm lebar. Cari perimeternya. / A rectangle is 8 cm long and 3 cm wide. Find its perimeter.,,22 cm,24 cm,11 cm,16 cm,Jawapan / Answer: 22 cm. Cara / Method: Tambah semua panjang sisi dengan unit yang sama untuk mendapatkan perimeter. / Add all side lengths in the same unit to obtain the perimeter. Oleh itu / Therefore: 22 cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,multiple_choice,Perimeter segi tiga sama sisi ialah 27 cm. Cari panjang sisinya. / The perimeter of an equilateral triangle is 27 cm. Find side length.,,9 cm,3 cm,81 cm,18 cm,Jawapan / Answer: 9 cm. Cara / Method: Tambah semua panjang sisi dengan unit yang sama untuk mendapatkan perimeter. / Add all side lengths in the same unit to obtain the perimeter. Oleh itu / Therefore: 9 cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,multiple_choice,"Hitung perimeter segi tiga bersisi 6 cm, 8 cm, dan 10 cm. / Calculate the perimeter of a triangle with sides 6 cm, 8 cm, 10 cm.",,24 cm,48 cm,14 cm,18 cm,Jawapan / Answer: 24 cm. Cara / Method: Tambah semua panjang sisi dengan unit yang sama untuk mendapatkan perimeter. / Add all side lengths in the same unit to obtain the perimeter. Oleh itu / Therefore: 24 cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,multiple_choice,Sebuah kawasan segi empat sama mempunyai perimeter 36 m. Cari panjang sisinya. / A square field has a perimeter of 36 m. Find side length.,,9 m,6 m,12 m,18 m,Jawapan / Answer: 9 m. Cara / Method: Tambah semua panjang sisi dengan unit yang sama untuk mendapatkan perimeter. / Add all side lengths in the same unit to obtain the perimeter. Oleh itu / Therefore: 9 m.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,objective,Cari perimeter segi tiga sama kaki dengan tapak 6 cm dan dua sisi lain 5 cm. / Find perimeter of isosceles triangle with base 6 cm and two equal sides 5 cm.,,,,,,Jawapan / Answer: 16 cm. Cara / Method: Tambah semua panjang sisi dengan unit yang sama untuk mendapatkan perimeter. / Add all side lengths in the same unit to obtain the perimeter. Oleh itu / Therefore: 16 cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-1-perimeter,10.1 Perimeter | 10.1 Perimeter,objective,Hitung perimeter segi empat tepat 12 cm × 5 cm. / Calculate perimeter of rectangle 12 cm × 5 cm.,,,,,,Jawapan / Answer: 34 cm. Cara / Method: Tambah semua panjang sisi dengan unit yang sama untuk mendapatkan perimeter. / Add all side lengths in the same unit to obtain the perimeter. Oleh itu / Therefore: 34 cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",summary,Luas mengukur saiz permukaan menggunakan formula khusus mengikut bentuk.,Area measures surface size using formulas specific to each shape.,,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",fact,Luas segi tiga = 1/2 × tapak × tinggi.,Area of triangle = 1/2 × base × height.,,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",fact,Luas trapezium = 1/2 × (jumlah sisi selari) × tinggi.,Area of trapezium = 1/2 × (sum of parallel sides) × height.,,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",person,Pereka Formula Heron untuk luas segi tiga.,Creator of Heron's Formula for triangle area.,,,,,,Hero dari Alexandria,Ahli Matematik / Mathematician
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",multiple_choice,Hitung luas segi tiga dengan tapak 6 cm dan tinggi 4 cm. / Calculate the area of a triangle with base 6 cm and height 4 cm.,,12 cm²,24 cm²,10 cm²,8 cm²,"Jawapan / Answer: 12 cm². Cara / Method: Pilih formula luas bentuk, gantikan ukuran yang diberi dan tulis jawapan dalam unit kuasa dua. / Choose the shape’s area formula, substitute the given measurements and write the answer in square units. Oleh itu / Therefore: 12 cm².",,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",multiple_choice,Cari luas segi empat selari dengan tapak 10 cm dan tinggi 5 cm. / Find the area of a parallelogram with base 10 cm and height 5 cm.,,50 cm²,25 cm²,30 cm²,15 cm²,"Jawapan / Answer: 50 cm². Cara / Method: Pilih formula luas bentuk, gantikan ukuran yang diberi dan tulis jawapan dalam unit kuasa dua. / Choose the shape’s area formula, substitute the given measurements and write the answer in square units. Oleh itu / Therefore: 50 cm².",,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",multiple_choice,"Hitung luas trapezium dengan sisi selari 6 cm dan 10 cm serta tinggi 4 cm. / Calculate area of trapezium with parallel sides 6 cm, 10 cm and height 4 cm.",,32 cm²,64 cm²,16 cm²,40 cm²,"Jawapan / Answer: 32 cm². Cara / Method: Pilih formula luas bentuk, gantikan ukuran yang diberi dan tulis jawapan dalam unit kuasa dua. / Choose the shape’s area formula, substitute the given measurements and write the answer in square units. Oleh itu / Therefore: 32 cm².",,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",multiple_choice,Cari luas lelayang dengan panjang perpenjuru 8 cm dan 6 cm. / Find area of a kite with diagonal lengths 8 cm and 6 cm.,,24 cm²,48 cm²,14 cm²,28 cm²,"Jawapan / Answer: 24 cm². Cara / Method: Pilih formula luas bentuk, gantikan ukuran yang diberi dan tulis jawapan dalam unit kuasa dua. / Choose the shape’s area formula, substitute the given measurements and write the answer in square units. Oleh itu / Therefore: 24 cm².",,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",multiple_choice,Luas segi empat sama ialah 49 cm². Cari panjang sisinya. / The area of a square is 49 cm². Find its side length.,,7 cm,14 cm,9.8 cm,24.5 cm,"Jawapan / Answer: 7 cm. Cara / Method: Pilih formula luas bentuk, gantikan ukuran yang diberi dan tulis jawapan dalam unit kuasa dua. / Choose the shape’s area formula, substitute the given measurements and write the answer in square units. Oleh itu / Therefore: 7 cm.",,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",objective,Hitung luas segi tiga bersudut tegak dengan tapak 8 cm dan tinggi 15 cm. / Calculate area of right triangle with base 8 cm and height 15 cm.,,,,,,"Jawapan / Answer: 60 cm². Cara / Method: Pilih formula luas bentuk, gantikan ukuran yang diberi dan tulis jawapan dalam unit kuasa dua. / Choose the shape’s area formula, substitute the given measurements and write the answer in square units. Oleh itu / Therefore: 60 cm².",,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-2-luas-bentuk,"10.2 Luas Segi Tiga, Segi Empat Selari, Lelayang dan Trapezium | 10.2 Area of Triangles, Parallelograms, Kites and Trapeziums",objective,"Cari luas trapezium jika dua sisi selari ialah 4 cm dan 8 cm, dan tinggi 5 cm. / Find area of trapezium with parallel sides 4 cm and 8 cm, height 5 cm.",,,,,,"Jawapan / Answer: 30 cm². Cara / Method: Pilih formula luas bentuk, gantikan ukuran yang diberi dan tulis jawapan dalam unit kuasa dua. / Choose the shape’s area formula, substitute the given measurements and write the answer in square units. Oleh itu / Therefore: 30 cm².",,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,summary,"Membandingkan bentuk dengan perimeter sama tetapi luas berbeza, dan sebaliknya.","Comparing shapes with equal perimeters but different areas, and vice versa.",,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,fact,"Bagi perimeter tetap, segi empat sama merangkumi luas paling besar.","For a fixed perimeter, a square encloses the maximum area.",,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,fact,"Bagi luas tetap, segi empat sama mempunyai perimeter paling kecil.","For a fixed area, a square has the minimum perimeter.",,,,,,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,person,Mengkaji masalah isoperimetrik dalam geometri.,Studied isoperimetric problems in geometry.,,,,,,Zenodorus,Ahli Matematik / Mathematician
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,multiple_choice,"Antara bentuk berikut dengan perimeter 16 cm, yang manakah mempunyai luas terbesar? / Among shapes with perimeter 16 cm, which has the largest area?",,Segi empat sama 4cm x 4cm,Segi empat tepat 6cm x 2cm,Segi empat tepat 7cm x 1cm,Segi empat tepat 5cm x 3cm,Jawapan / Answer: Segi empat sama 4cm x 4cm. Cara / Method: Kira perimeter dengan jumlah sisi dan luas dengan formula bentuk; bezakan unit panjang dengan unit kuasa dua. / Calculate perimeter by adding sides and area by formula; distinguish length units from square units. Oleh itu / Therefore: Segi empat sama 4cm x 4cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,multiple_choice,Berapakah luas maksimum bagi segi empat tepat dengan perimeter 20 cm? / What is the maximum area for a rectangle with a perimeter of 20 cm?,,25 cm²,20 cm²,16 cm²,24 cm²,Jawapan / Answer: 25 cm². Cara / Method: Kira perimeter dengan jumlah sisi dan luas dengan formula bentuk; bezakan unit panjang dengan unit kuasa dua. / Calculate perimeter by adding sides and area by formula; distinguish length units from square units. Oleh itu / Therefore: 25 cm².,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,multiple_choice,"Bagi luas yang tetap 36 cm², bentuk segi empat tepat manakah mempunyai perimeter terkecil? / For fixed area 36 cm², which rectangle has minimum perimeter?",,Segi empat sama 6cm x 6cm,Segi empat tepat 9cm x 4cm,Segi empat tepat 12cm x 3cm,Segi empat tepat 18cm x 2cm,Jawapan / Answer: Segi empat sama 6cm x 6cm. Cara / Method: Kira perimeter dengan jumlah sisi dan luas dengan formula bentuk; bezakan unit panjang dengan unit kuasa dua. / Calculate perimeter by adding sides and area by formula; distinguish length units from square units. Oleh itu / Therefore: Segi empat sama 6cm x 6cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,multiple_choice,Segi empat tepat A (8cm × 2cm) dan B (5cm × 5cm) mempunyai perimeter sama. Yang mana lebih luas? / Rectangles A (8cm × 2cm) and B (5cm × 5cm) have equal perimeters. Which has larger area?,,B,A,Kedua-duanya sama / Both equal,Tidak dapat ditentukan / Cannot be determined,Jawapan / Answer: B. Cara / Method: Kira perimeter dengan jumlah sisi dan luas dengan formula bentuk; bezakan unit panjang dengan unit kuasa dua. / Calculate perimeter by adding sides and area by formula; distinguish length units from square units. Oleh itu / Therefore: B.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,multiple_choice,"Antara segi empat tepat bersisi berikut dengan perimeter 24 cm, pilih yang paling kecil luasnya. / Among rectangles with perimeter 24 cm, choose the smallest area.",,11cm x 1cm,10cm x 2cm,9cm x 3cm,8cm x 4cm,Jawapan / Answer: 11cm x 1cm. Cara / Method: Kira perimeter dengan jumlah sisi dan luas dengan formula bentuk; bezakan unit panjang dengan unit kuasa dua. / Calculate perimeter by adding sides and area by formula; distinguish length units from square units. Oleh itu / Therefore: 11cm x 1cm.,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,objective,Cari luas maksimum segi empat tepat yang mempunyai perimeter 32 cm. / Find maximum area of a rectangle with perimeter 32 cm.,,,,,,Jawapan / Answer: 64 cm². Cara / Method: Kira perimeter dengan jumlah sisi dan luas dengan formula bentuk; bezakan unit panjang dengan unit kuasa dua. / Calculate perimeter by adding sides and area by formula; distinguish length units from square units. Oleh itu / Therefore: 64 cm².,,
bab10,Bab 10: Perimeter dan Luas | Chapter 10: Perimeter and Area,10-3-perkaitan-perimeter-dan-luas,10.3 Perkaitan antara Perimeter dan Luas | 10.3 Relationship between Perimeter and Area,objective,Cari perimeter terkecil segi empat tepat yang mempunyai luas 100 cm². / Find minimum perimeter of a rectangle with area 100 cm².,,,,,,Jawapan / Answer: 40 cm. Cara / Method: Kira perimeter dengan jumlah sisi dan luas dengan formula bentuk; bezakan unit panjang dengan unit kuasa dua. / Calculate perimeter by adding sides and area by formula; distinguish length units from square units. Oleh itu / Therefore: 40 cm.,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,summary,Set ialah koleksi objek dengan ciri-ciri sepunya yang ditakrifkan secara jelas.,A set is a collection of objects sharing clearly defined common traits.,,,,,,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,fact,Unsur dalam set ditulis dalam tatatanda tatatanda kurungan pemfaktoran { }.,Elements in a set are written inside curly brackets { }.,,,,,,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,fact,Set kosong (∅ atau {}) tidak mengandungi sebarang unsur.,An empty set (∅ or {}) contains no elements.,,,,,,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,person,Membangunkan Teori Set moden.,Developed modern Set Theory.,,,,,,Georg Cantor,Ahli Matematik / Mathematician
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,multiple_choice,"Antara berikut, yang manakah simbol bagi set kosong? / Which of the following is the symbol for an empty set?",,∅,∈,⊂,ξ,Jawapan / Answer: ∅. Cara / Method: Gunakan notasi set dengan tepat dan semak sama ada setiap unsur memenuhi syarat set. / Use set notation accurately and check whether each element satisfies the set condition. Oleh itu / Therefore: ∅.,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,multiple_choice,"Jika A = {faktor bagi 6}, senaraikan unsur set A. / If A = {factors of 6}, list elements of set A.",,"{1, 2, 3, 6}","{2, 3}","{1, 6}","{0, 1, 2, 3, 6}","Jawapan / Answer: {1, 2, 3, 6}. Cara / Method: Gunakan notasi set dengan tepat dan semak sama ada setiap unsur memenuhi syarat set. / Use set notation accurately and check whether each element satisfies the set condition. Oleh itu / Therefore: {1, 2, 3, 6}.",,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,multiple_choice,"Apakah bilangan unsur n(A) bagi A = {m, a, t, e, m, a, t, i, k}? / What is number of elements n(A) for A = {m, a, t, e, m, a, t, i, k}?",,6,9,5,8,Jawapan / Answer: 6. Cara / Method: Gunakan notasi set dengan tepat dan semak sama ada setiap unsur memenuhi syarat set. / Use set notation accurately and check whether each element satisfies the set condition. Oleh itu / Therefore: 6.,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,multiple_choice,"Antara berikut, yang manakah set kosong? / Which of the following is an empty set?",,{bulan dengan 32 hari / months with 32 days},{nombor perdana genap / even prime numbers},{0},{faktor bagi 1 / factors of 1},Jawapan / Answer: {bulan dengan 32 hari / months with 32 days}. Cara / Method: Gunakan notasi set dengan tepat dan semak sama ada setiap unsur memenuhi syarat set. / Use set notation accurately and check whether each element satisfies the set condition. Oleh itu / Therefore: {bulan dengan 32 hari / months with 32 days}.,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,multiple_choice,Simbol '∈' bermaksud: / The symbol '∈' means:,,Unsur bagi / Element of,Subset bagi / Subset of,Set semesta / Universal set,Pelengkap / Complement,Jawapan / Answer: Unsur bagi / Element of. Cara / Method: Gunakan notasi set dengan tepat dan semak sama ada setiap unsur memenuhi syarat set. / Use set notation accurately and check whether each element satisfies the set condition. Oleh itu / Therefore: Unsur bagi / Element of.,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,objective,"Jika P = {nombor ganjil antara 1 dan 10}, tuliskan n(P). / If P = {odd numbers between 1 and 10}, write n(P).",,,,,,Jawapan / Answer: 4. Cara / Method: Gunakan notasi set dengan tepat dan semak sama ada setiap unsur memenuhi syarat set. / Use set notation accurately and check whether each element satisfies the set condition. Oleh itu / Therefore: 4.,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-1-set,11.1 Set | 11.1 Sets,objective,Nyatakan sama ada 7 ∈ {nombor perdana}. (Ya/Tidak) / State whether 7 ∈ {prime numbers}. (Yes/No),,,,,,Jawapan / Answer: Ya / Yes. Cara / Method: Gunakan notasi set dengan tepat dan semak sama ada setiap unsur memenuhi syarat set. / Use set notation accurately and check whether each element satisfies the set condition. Oleh itu / Therefore: Ya / Yes.,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",summary,"Gambar rajah Venn memvisualisasikan hubungan set, set semesta (ξ), pelengkap, dan subset.","Venn diagrams visualize relations between sets, universal set (ξ), complement, and subsets.",,,,,,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",fact,Pelengkap A (A') mengandungi unsur dalam ξ yang BUKAN dalam A.,The complement A (A') contains elements in ξ that are NOT in A.,,,,,,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",fact,Set A ⊂ B jika setiap unsur A berada dalam B.,Set A ⊂ B if every element of A is in B.,,,,,,,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",person,Memperkenalkan Gambar Rajah Venn dalam logik set.,Introduced Venn Diagrams in set logic.,,,,,,John Venn,Ahli Logik & Matematik / Logician & Mathematician
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",multiple_choice,"Jika ξ = {1, 2, 3, 4, 5} dan A = {2, 4}, apakah A'? / If ξ = {1, 2, 3, 4, 5} and A = {2, 4}, what is A'?",,"{1, 3, 5}","{2, 4}","{1, 2, 3, 4, 5}",{},"Jawapan / Answer: {1, 3, 5}. Cara / Method: Tentukan set semesta dahulu, kemudian letakkan unsur pada rantau persilangan, set sahaja atau pelengkap yang betul. / Identify the universal set first, then place elements in the correct intersection, set-only or complement region. Oleh itu / Therefore: {1, 3, 5}.",,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",multiple_choice,Berapakah bilangan subset bagi set dengan 3 unsur? / How many subsets does a set with 3 elements have?,,8,6,3,4,"Jawapan / Answer: 8. Cara / Method: Tentukan set semesta dahulu, kemudian letakkan unsur pada rantau persilangan, set sahaja atau pelengkap yang betul. / Identify the universal set first, then place elements in the correct intersection, set-only or complement region. Oleh itu / Therefore: 8.",,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",multiple_choice,"Jika A = {1, 2} dan B = {1, 2, 3, 4}, manakah simbol hubungan yang betul? / If A = {1, 2} and B = {1, 2, 3, 4}, which relation symbol is correct?",,A ⊂ B,B ⊂ A,A = B,A ∈ B,"Jawapan / Answer: A ⊂ B. Cara / Method: Tentukan set semesta dahulu, kemudian letakkan unsur pada rantau persilangan, set sahaja atau pelengkap yang betul. / Identify the universal set first, then place elements in the correct intersection, set-only or complement region. Oleh itu / Therefore: A ⊂ B.",,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",multiple_choice,Simbol set semesta diwakilkan oleh: / The universal set symbol is represented by:,,ξ,∅,⊂,∈,"Jawapan / Answer: ξ. Cara / Method: Tentukan set semesta dahulu, kemudian letakkan unsur pada rantau persilangan, set sahaja atau pelengkap yang betul. / Identify the universal set first, then place elements in the correct intersection, set-only or complement region. Oleh itu / Therefore: ξ.",,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",multiple_choice,"Jika n(ξ) = 20 dan n(A) = 7, cari n(A'). / If n(ξ) = 20 and n(A) = 7, find n(A').",,13,27,7,14,"Jawapan / Answer: 13. Cara / Method: Tentukan set semesta dahulu, kemudian letakkan unsur pada rantau persilangan, set sahaja atau pelengkap yang betul. / Identify the universal set first, then place elements in the correct intersection, set-only or complement region. Oleh itu / Therefore: 13.",,
bab11,Bab 11: Pengenalan Set | Chapter 11: Introduction to Sets,11-2-venn-diagrams,"11.2 Gambar Rajah Venn, Set Semesta, Pelengkap bagi suatu Set dan Subset | 11.2 Venn Diagrams, Universal Sets, Complement of a Set and Subsets",objective,"Diberi ξ = {x : 1 ≤ x ≤ 10, x ialah integer} dan K = {2, 3, 5, 7}. Nyatakan n(K'). / Given ξ = {x : 1 ≤ x ≤ 10, x is integer} and K = {2, 3, 5, 7}. State n(K').",,,,,,"Jawapan / Answer: 6. Cara / Method: Tentukan set semesta dahulu, kemudian letakkan unsur pada rantau persilangan, set sahaja atau pelengkap yang betul. / Identify the universal set first, then place elements in the correct intersection, set-only or complement region. Oleh itu / Therefore: 6.",,
