chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,multiple_choice,Apakah fungsi utama Majlis (Majlis 500) dalam sistem pentadbiran Athens? / What was the main function of the Council (Council of 500) in the Athenian administrative system?,,Memutuskan hukuman bagi kes mahkamah / Deciding verdicts in court cases,Mengendalikan urusan dan melaksanakan keputusan Dewan Perhimpunan / Managing affairs and implementing decisions of the Assembly,Memimpin pasukan tentera dalam peperangan / Leading military forces in war,Melantik raja untuk mengetuai pentadbiran / Appointing kings to lead the administration,Mengendalikan urusan dan melaksanakan keputusan Dewan Perhimpunan / Managing affairs and implementing decisions of the Assembly,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,multiple_choice,Mengapakah Sparta mengamalkan sistem pemerintahan yang dianggotai oleh dua orang raja? / Why did Sparta practice a system of governance led by two kings?,,Mengelakkan salah seorang raja bertindak kejam / To prevent one king from acting tyrannically or cruelly,Memastikan latihan ketenteraan berjalan pantas / To ensure military training proceeded quickly,Mengasingkan urusan agama dan pentadbiran / To separate religious and administrative affairs,Membolehkan kaum wanita menjadi raja / To allow women to become rulers,Mengelakkan salah seorang raja bertindak kejam / To prevent one king from acting tyrannically or cruelly,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-2-peningkatan-pemerintahan-dan-pentadbiran-yunani,6.2 Peningkatan Pemerintahan dan Pentadbiran Tamadun Yunani,objective,Nyatakan perbezaan utama antara penekanan masyarakat di Athens dan Sparta. / State the main difference between the focus of society in Athens and Sparta.,,,,,,"Athens menekankan kebebasan, hak warganegara, pemikiran terbuka, dan kebudayaan melalui demokrasi. Sparta pula menekankan disiplin ketenteraan, latihan fizikal, dan kesetiaan kepada negara-kota. / Athens emphasized freedom, citizens' rights, open-minded thinking, and culture through democracy. Sparta emphasized military discipline, physical training, and loyalty to the city-state.",,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,summary,"Topik ini menerangkan lokasi, zaman perkembangan, Pax Romana dan struktur masyarakat Tamadun Rom.","This topic explains the location, historical eras, Pax Romana, and social structure of Roman Civilisation.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,fact,Tamadun Rom terletak di Lembah Latium berhampiran Sungai Tiber.,Roman Civilisation was located in the Latium Valley near the Tiber River.,,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,fact,"Tiga zaman utama Rom ialah Zaman Beraja, Zaman Republik, dan Zaman Empayar.","The three main Roman eras were the Monarchy, Republic, and Empire eras.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,fact,"Pax Romana berlangsung dari 27 SM hingga 180 M dan membawa keamanan selama 200 tahun di Asia, Afrika, dan Eropah.","Pax Romana lasted from 27 BC to AD 180 and brought 200 years of peace across Asia, Africa, and Europe.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,fact,"Masyarakat Rom terdiri daripada Patrician, Plebian seperti petani, artisan dan peniaga, serta hamba.","Roman society consisted of Patricians, Plebeians such as farmers, artisans, and traders, and slaves.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,multiple_choice,Apakah faktor geografi yang menyumbang kepada perkembangan awal Tamadun Rom di Lembah Latium? / What geographical factor contributed to the early development of Roman Civilisation in the Latium Valley?,,Kawasan tanah tinggi yang sejuk / Cold highland areas,Tanahnya subur dan berhampiran Sungai Tiber / Fertile land near the Tiber River,Terpencil daripada laluan perdagangan / Isolated from trade routes,Dikelilingi padang pasir yang luas / Surrounded by vast deserts,Tanahnya subur dan berhampiran Sungai Tiber / Fertile land near the Tiber River,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,multiple_choice,Apakah yang dimaksudkan dengan istilah Pax Romana? / What is meant by the term Pax Romana?,,Sistem undang-undang bertulis Rom / Written Roman legal system,Era peperangan besar-besaran empayar Rom / Era of major Roman imperial wars,Keamanan Rom selama 200 tahun dalam empayar / 200 years of Roman peace within the empire,Perjanjian perdagangan antara Rom dan Yunani / Trade agreement between Rome and Greece,Keamanan Rom selama 200 tahun dalam empayar / 200 years of Roman peace within the empire,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,multiple_choice,Golongan Plebian dalam masyarakat Rom terdiri daripada... / The Plebeians in Roman society consisted of...,,Raja dan kerabat diraja / Kings and royal family members,Golongan atasan dan bangsawan / Upper class and nobles,"Petani, artisan, dan peniaga / Farmers, artisans, and traders",Jeneral tentera sahaja / Military generals only,"Petani, artisan, dan peniaga / Farmers, artisans, and traders",,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-3-tamadun-rom-lokasi-dan-perkembangannya,6.3 Tamadun Rom: Lokasi dan Perkembangannya,objective,Nyatakan tiga zaman utama dalam lipatan sejarah perkembangan Tamadun Rom. / State the three main eras in the historical development of Roman Civilisation.,,,,,,"Zaman Beraja (753–509 SM), Zaman Republik (509–27 SM), dan Zaman Empayar (27 SM–476 M). / The Monarchy Era (753–509 BC), Republic Era (509–27 BC), and Empire Era (27 BC–AD 476).",,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,summary,Topik ini menerangkan ciri dan kegunaan binaan utama Tamadun Rom.,This topic explains the features and uses of major Roman architectural works.,,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,fact,"Seni bina Rom terkenal dengan ketahanan, saiz besar, nilai estetika, kubah, arca, dan penggunaan simen pozzolana.","Roman architecture was known for durability, large scale, aesthetic value, domes, arches, and the use of pozzolana concrete.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,fact,Marco Vitruvius ialah arkitek Rom terkenal yang mengarang buku On Architecture.,Marco Vitruvius was a famous Roman architect who wrote On Architecture.,,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,fact,"Colosseum digunakan untuk pertandingan gladiator dan boleh memuatkan kira-kira 50,000 orang, manakala Pantheon ialah tempat penyembahan dewa-dewi.","The Colosseum hosted gladiator contests and seated about 50,000 people, while the Pantheon was a temple for worshipping gods.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,fact,"Akueduk membekalkan air ke bandar dan tempat mandi, jalan raya berlapis digunakan untuk tentera dan pengangkutan, manakala tembok mempertahankan empayar.","Aqueducts supplied water to cities and baths, layered roads supported military movement and transport, and walls defended the empire.",,,,,,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,multiple_choice,Apakah bahan campuran pozzolana yang digunakan oleh orang Rom untuk membina bangunan yang kukuh? / What is the pozzolana mixture used by Romans to build strong structures?,,"Pasir, lumpur, dan jerami / Sand, mud, and straw","Kapur, air, dan abu gunung berapi / Lime, water, and volcanic ash","Tanah liat, minyak, dan batu kapur / Clay, oil, and limestone","Simen, kayu, dan besi / Cement, wood, and iron","Kapur, air, dan abu gunung berapi / Lime, water, and volcanic ash",,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,multiple_choice,Binaan Akueduk dalam Tamadun Rom dibina khas untuk tujuan apa? / What specific purpose was the Aqueduct built for in Roman Civilisation?,,Tempat perlawanan pahlawan gladiator / Venue for gladiator combat games,Tembok sempadan pertahanan tentera / Military border defense wall,Membekalkan air bersih secara sistematik / Systematically supplying clean water,Laluan kereta kuda antarabangsa / International chariot route,Membekalkan air bersih secara sistematik / Systematically supplying clean water,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,multiple_choice,"Mengapakah Jalan Raya Rom dibina secara berlapis-lapis menggunakan batu besar, kelikir, dan konkrit? / Why were Roman roads constructed in layers using large stones, gravel, and concrete?",,Sebagai hiasan keindahan bandar / As decorations for city aesthetics,Supaya kuat dan tahan menahan beban pasukan tentera / To make them strong and durable for military loads,Menghalang pertumbuhan pokok di sekelilingnya / To prevent tree growth around them,Memudahkan aktiviti pertanian dijalankan / To facilitate agricultural activities,Supaya kuat dan tahan menahan beban pasukan tentera / To make them strong and durable for military loads,,
bab6,Bab 6: Peningkatan Tamadun Yunani dan Rom,6-4-peningkatan-seni-bina-rom,6.4 Peningkatan Seni Bina dalam Tamadun Rom,objective,Jelaskan kegunaan Colosseum dan Pantheon dalam Tamadun Rom. / Explain the uses of the Colosseum and Pantheon in Roman Civilisation.,,,,,,"Colosseum digunakan untuk pertandingan gladiator dan persembahan bersaiz besar, manakala Pantheon ialah tempat penyembahan dewa-dewi Rom. / The Colosseum was used for gladiatorial contests and large public spectacles, while the Pantheon was a place for worshipping Roman gods and goddesses.",,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,summary,Topik ini menerangkan perluasan kuasa secara fizikal dan keagamaan dalam Tamadun India.,This topic explains physical and religious expansion of power in Indian Civilisation.,,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,fact,Perluasan kuasa ialah usaha kerajaan atau raja untuk menguasai dan memperluas pengaruh di sesebuah kawasan.,Expansion of power is the effort of a kingdom or ruler to control and expand influence in a region.,,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,fact,"Faktor perluasan kuasa termasuk kekuatan ketenteraan, dasar pemerintahan, sumber manusia, diplomasi keagamaan, dan kewangan.","Factors of expansion include military strength, government policy, human resources, religious diplomacy, and finance.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,fact,"Dinasti Nanda, Maurya dan Gupta memperluas kuasa secara fizikal; Pataliputra menjadi pusat pemerintahan utama.","The Nanda, Maurya, and Gupta Dynasties expanded physically; Pataliputra was a main administrative centre.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,fact,"Selepas Perang Kalinga, Maharaja Asoka menyebarkan agama Buddha melalui Tiang Asoka dan misi ke beberapa wilayah.","After the Kalinga War, Emperor Asoka spread Buddhism through the Pillars of Asoka and missions to several regions.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,fact,"Zaman Gupta dikenali sebagai zaman keemasan agama Hindu, dan Raja Samudragupta digelar Kaviraja.","The Gupta Period was known as the golden age of Hinduism, and King Samudragupta was called Kaviraja.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,multiple_choice,"Apakah faktor yang membolehkan Dinasti Nanda, Maurya, dan Gupta membentuk empayar yang luas di India? / What factor enabled the Nanda, Maurya, and Gupta dynasties to form vast empires in India?",,Perdagangan maritim / Maritime trade,Kekuatan ketenteraan dan dasar pemerintah / Military strength and ruler's policy,Pembinaan Tembok Besar / Construction of the Great Wall,Pengenalan sistem peperiksaan / Introduction of the examination system,Kekuatan ketenteraan dan dasar pemerintah / Military strength and ruler's policy,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,multiple_choice,Mengapakah Maharaja Asoka menghentikan perluasan kuasa secara fizikal selepas Perang Kalinga? / Why did Emperor Asoka stop physical expansion after the Kalinga War?,,Kehabisan kewangan dalam perbendaharaan / Depletion of treasury funds,Kesedaran akibat kehilangan nyawa dan kemusnahan yang besar / Awareness due to massive loss of lives and destruction,Kehilangan sokongan daripada tentera kavalri / Loss of support from the cavalry army,Serangan daripada empayar asing / Attacks from foreign empires,Kesedaran akibat kehilangan nyawa dan kemusnahan yang besar / Awareness due to massive loss of lives and destruction,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,multiple_choice,Tokoh manakah dalam Dinasti Gupta yang meminati puisi keagamaan sehingga digelar Kaviraja? / Which figure in the Gupta Dynasty earned the title Kaviraja?,,Chandragupta I,Asoka,Raja Samudragupta,Bindusara,Raja Samudragupta,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-1-tamadun-india,7.1 Tamadun India,objective,Jelaskan perbezaan antara perluasan kuasa secara fizikal dengan perluasan kuasa secara keagamaan dalam Tamadun India. / Explain the difference between physical expansion and religious expansion in Indian Civilisation.,,,,,,"Perluasan fizikal bergantung pada kekuatan tentera dan penaklukan wilayah, manakala perluasan keagamaan merentas sempadan tanpa tentera dengan menyebarkan nilai agama, kemanusiaan dan kedamaian. / Physical expansion relied on military power and territorial conquest, while religious expansion crossed borders without military force by spreading religious values, humanity, and peace.",,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,summary,"Topik ini menerangkan perkembangan dinasti Qin dan Han, pendidikan, serta peperiksaan perkhidmatan awam Tamadun China.","This topic explains the Qin and Han Dynasties, education, and civil service examinations in Chinese Civilisation.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,fact,Tamadun China bermula di Lembah Sungai Huang He.,Chinese Civilisation began in the Huang He River Valley.,,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,fact,"Maharaja Shi Huangdi daripada Dinasti Qin menyatukan China, menyeragamkan tulisan serta unit timbang dan sukat, dan membina Tembok Besar.","Emperor Shi Huangdi of the Qin Dynasty unified China, standardized writing, weights and measures, and built the Great Wall.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,fact,Dinasti Han diasaskan oleh Liu Bang; zaman Maharaja Han Wu Di menyaksikan pembukaan Laluan Sutera dan pelaksanaan peperiksaan awam.,The Han Dynasty was founded by Liu Bang; Emperor Han Wu Di's reign saw the opening of the Silk Road and civil service examinations.,,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,fact,"Pendidikan merangkumi peringkat rendah, menengah dan tinggi serta berasaskan teks suci dan ajaran Konfusianisme.","Education included primary, secondary, and higher levels and was based on sacred texts and Confucian teachings.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,fact,"Peperiksaan perkhidmatan awam terdiri daripada Xiucai, Juren dan Jinshi; ia ketat, kompetitif, dan terbuka kepada lelaki tanpa mengira latar belakang.","Civil service examinations consisted of Xiucai, Juren, and Jinshi; they were strict, competitive, and open to males regardless of background.",,,,,,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,multiple_choice,Apakah sumbangan utama Maharaja Shi Huangdi dalam sejarah Tamadun China? / What was the main contribution of Emperor Shi Huangdi in Chinese Civilisation?,,Mengembangkan ajaran Buddha ke luar negara / Spreading Buddhism abroad,Menyatukan China dan menyeragamkan sistem tulisan serta unit timbang sukat / Unifying China and standardizing the writing system and weights and measures,Membangunkan sistem peperiksaan awam pertama / Developing the first civil service exam system,Membina kapal perdagangan maritim utama / Building major maritime trading vessels,Menyatukan China dan menyeragamkan sistem tulisan serta unit timbang sukat / Unifying China and standardizing the writing system and weights and measures,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,multiple_choice,Apakah matlamat utama seseorang individu menduduki peperiksaan perkhidmatan awam dalam Tamadun China? / What was the primary goal for an individual taking the civil service examination in Chinese Civilisation?,,Menjadi pahlawan perang / Becoming a war hero,Meningkatkan taraf sosial dan menjadi pegawai kerajaan / Elevating social status and becoming a government official,Mendapat lesen untuk berniaga di Laluan Sutera / Obtaining a license to trade along the Silk Road,Diberi jawatan sebagai maharaja baharu / Being granted the position of a new emperor,Meningkatkan taraf sosial dan menjadi pegawai kerajaan / Elevating social status and becoming a government official,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,multiple_choice,"Peperiksaan perkhidmatan awam tahap ketiga, iaitu Jinshi, dijalankan di lokasi manakah? / Where was the third level of the civil service examination, Jinshi, conducted?",,Peringkat daerah / District level,Ibu kota daerah / Provincial capital,Ibu kota kerajaan / Imperial capital,Di dalam tokong Konfusius / Inside Confucian temples,Ibu kota kerajaan / Imperial capital,,
bab7,Bab 7: Peningkatan Tamadun India dan China,7-2-tamadun-china,7.2 Tamadun China,objective,Nyatakan tiga ciri utama sistem peperiksaan perkhidmatan awam yang dilaksanakan dalam Tamadun China. / State three main characteristics of the civil service examination system in Chinese Civilisation.,,,,,,"Peperiksaan sangat kompetitif dan dikawal ketat untuk mengelakkan penipuan, terbuka kepada semua lelaki tanpa mengira latar belakang, dan berteraskan ajaran Konfusianisme. / The examinations were highly competitive and strictly controlled to prevent cheating, open to all males regardless of background, and centred on Confucian teachings.",,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,summary,"Topik ini membincangkan masyarakat Arab sebelum Islam, termasuk kehidupan padang pasir, agama, adat, dan kehidupan seharian.","This topic discusses Arab society before Islam, including desert life, religion, customs, and daily life.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,fact,Masyarakat Arab hidup dalam persekitaran padang pasir dengan gaya hidup nomad dan kampung.,Arab society lived in a desert environment with nomadic and village lifestyles.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,fact,"Mereka mengamalkan pelbagai kepercayaan, termasuk penyembahan berhala dan tradisi lisan.","They practiced various beliefs, including idol worship and oral traditions.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,fact,"Adat dan kehidupan seharian menekankan nilai kekeluargaan, maruah, dan perdagangan.","Their customs and daily life emphasized family, honor, and trade.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,fact,Kebudayaan mereka dipengaruhi oleh iklim padang pasir dan hubungan dengan suku-suku lain.,Their culture was shaped by the desert climate and relations with other tribes.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,fact,Keadaan masyarakat ini menyediakan latar untuk kemunculan Islam.,These conditions provided the background for the emergence of Islam.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,multiple_choice,Bagaimanakah iklim padang pasir mempengaruhi kehidupan masyarakat Arab sebelum Islam? / How did the desert climate affect the life of Arab society before Islam?,,Menentukan gaya hidup nomad dan perdagangan jarak jauh. / It determined a nomadic lifestyle and long-distance trade.,Menjadikan mereka hidup di bandar besar. / It made them live in large cities.,Membuat mereka bergantung kepada pertanian moden. / It made them depend on modern agriculture.,Membolehkan mereka hidup di dalam hutan. / It allowed them to live in forests.,Menentukan gaya hidup nomad dan perdagangan jarak jauh. / It determined a nomadic lifestyle and long-distance trade.,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,multiple_choice,Apakah salah satu ciri masyarakat Arab sebelum Islam? / What was one characteristic of Arab society before Islam?,,Hidup secara nomad dan di kampung. / Living nomadically and in villages.,Menetap di bandar metropolitan sahaja. / Living only in metropolitan cities.,Bergantung sepenuhnya pada mesin dan teknologi moden. / Depending entirely on machines and modern technology.,Menggunakan kereta api sebagai pengangkutan utama. / Using trains as the main transport.,Hidup secara nomad dan di kampung. / Living nomadically and in villages.,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,multiple_choice,Mengapakah adat dan nilai kekeluargaan penting dalam masyarakat Arab sebelum Islam? / Why were customs and family values important in pre-Islamic Arab society?,,Kerana mereka membantu menyatukan suku dan masyarakat. / Because they helped unite tribes and communities.,Kerana mereka menghalang perdagangan. / Because they prevented trade.,Kerana mereka menjadikan orang hidup bersendirian. / Because they made people live alone.,Kerana mereka menghapuskan semua undang-undang. / Because they abolished all laws.,Kerana mereka membantu menyatukan suku dan masyarakat. / Because they helped unite tribes and communities.,,
bab8,Bab 8: Tamadun Islam,8-1-latar-belakang-masyarakat-arab,8.1 Latar Belakang Masyarakat Arab Sebelum Kedatangan Islam,objective,Nyatakan satu faktor yang membentuk budaya masyarakat Arab sebelum Islam. / State one factor that shaped pre-Islamic Arab culture.,,,,,,Persekitaran padang pasir dan hubungan antara suku membentuk budaya mereka. / The desert environment and inter-tribal relations shaped their culture.,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,summary,Topik ini menerangkan kemunculan Islam dan perkembangan tamadun Islam melalui zaman Khalifah dan kerajaan besar.,This topic explains the emergence of Islam and the development of Islamic civilization through the eras of caliphs and great empires.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,fact,Islam mula berkembang di Jazirah Arab dan bertapak semasa era Khulafa ar-Rashidin.,Islam began to grow in the Arabian Peninsula and took root during the Rashidun Caliphate.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,fact,Abu Bakar al-Siddiq mengukuhkan umat Islam selepas kewafatan Nabi Muhammad SAW.,Abu Bakr al-Siddiq strengthened the Muslim community after the Prophet Muhammad SAW passed away.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,fact,Zaman Umar dan Uthman menyaksikan perkembangan wilayah melalui penaklukan dan pentadbiran.,The eras of Umar and Uthman saw territorial expansion through conquest and administration.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,fact,"Daulah Umaiyah meluaskan Islam hingga ke Sepanyol, manakala Abbasiyah berkembang hingga Transoxania.","The Umayyad Caliphate expanded Islam to Spain, while the Abbasid Caliphate reached Transoxania.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,fact,Tamadun Islam mula membina pusat intelektual dan ilmu pengetahuan.,Islamic civilization began to establish intellectual centers and scholarship.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,multiple_choice,Zaman Khalifah manakah yang terkenal kerana perluasan Islam hingga ke Sepanyol? / Which caliphate era is known for expanding Islam to Spain?,,Daulah Umaiyah. / The Umayyad Caliphate.,Daulah Abbasiyah. / The Abbasid Caliphate.,Zaman Uthman bin Affan. / The era of Uthman bin Affan.,Zaman Khalifah Abu Bakar. / The era of Caliph Abu Bakr.,Daulah Umaiyah. / The Umayyad Caliphate.,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,multiple_choice,Siapakah khalifah yang memperluaskan wilayah Islam dari Sepanyol ke Asia Tengah? / Which caliph extended Islamic rule from Spain to Central Asia?,,Daulah Umaiyah. / The Umayyad Caliphate.,Daulah Abbasiyah. / The Abbasid Caliphate.,Daulah Fatimiyah. / The Fatimid Caliphate.,Daulah Mughal. / The Mughal Empire.,Daulah Umaiyah. / The Umayyad Caliphate.,,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,multiple_choice,Apakah peranan pusat intelektual semasa perkembangan tamadun Islam? / What was the role of intellectual centers during the development of Islamic civilization?,,"Menyediakan tempat belajar, sains, dan kajian. / Providing places for learning, science, and research.",Menjadi pasar untuk barang mewah sahaja. / Being markets for luxury goods only.,Menghalang komunikasi antara pelajar. / Preventing communication among students.,Hanya digunakan sebagai benteng tentera. / Used only as military fortresses.,"Menyediakan tempat belajar, sains, dan kajian. / Providing places for learning, science, and research.",,
bab8,Bab 8: Tamadun Islam,8-2-kemunculan-perkembangan-tamadun-islam,8.2 Kemunculan dan Perkembangan Tamadun Islam,objective,Nyatakan satu sumbangan tamadun Islam dalam bidang ilmu pengetahuan. / State one contribution of Islamic civilization in the field of knowledge.,,,,,,Pusat intelektual seperti Baghdad membantu mengembangkan sains dan falsafah. / Intellectual centers like Baghdad helped develop science and philosophy.,,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,summary,"Topik ini menyorot peranan Nabi Muhammad SAW sebagai pemimpin negara, masyarakat dan tentera dalam sejarah Islam awal.","This topic highlights the role of Prophet Muhammad SAW as a state, community, and military leader in early Islamic history.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,fact,"Nabi Muhammad SAW diiktiraf sebagai pemimpin rohani, politik dan sosial bagi umat Islam.","Prophet Muhammad SAW is recognized as the spiritual, political, and social leader of Muslims.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,fact,Beliau mengurus negeri Madinah dan menyusun masyarakat berbilang kaum.,He managed the state of Medina and organized a plural society.,,,,,,,
